charge_id,multiple_rows,processor_name,scheduled_at,total_shipping,discount_code,shipping_lines,line_item_subscription_id
864198202,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",362009749
864198857,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",362052571
864204576,True,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",360237918
864204576,True,,,,,,360237919
864563433,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",387164614
864597491,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",387181190
867864216,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",360208045
868671288,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",258534190
868730059,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",372429128
868954873,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",367676734
869362251,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",359269159
869661749,False,stripe,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",202558829
869661884,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",234777477
869662155,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",277200055
869662783,False,stripe,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",365573522
869667548,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",371293398
872220572,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",362599086
872357719,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",383676928
872837241,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",382769579
873640194,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",373620376
874158118,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373481041
874158171,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",283890617
874158258,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",273670137
874158306,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373580471
874158370,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373598669
874158457,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373598925
874158527,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373604778
874158601,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373602975
874158638,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373721494
874158658,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373618471
874158680,True,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373626684
874158680,True,,,,,,373626685
874158800,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373787263
874158819,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373781431
874158884,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373826031
874158897,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373825252
874158999,False,stripe,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",208285037
874159062,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",373845485
874159234,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",373912525
874162507,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",209133215
874163823,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",360212890
874164241,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",361100337
874164271,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",361691957
874164299,True,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",284701668
874164299,True,,,,,,284701670
874164299,True,,,,,,284701671
874169501,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",361818178
874170332,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",376945981
874170959,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",371837957
874170984,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",370791565
874171018,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",371713584
874172106,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",364190887
874173378,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",284969173
874451721,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391111684
874952999,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391162646
874957831,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",391163240
875070811,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",274424279
875078904,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",391181362
875095032,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391186462
875106669,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391192326
875139202,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391209093
875142902,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",391210980
875185367,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391237499
875185542,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391237592
875209298,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",391253375
875216274,True,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391258011
875216274,True,,,,,,391258013
875232170,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",284054220
875244223,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391271621
875268469,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391287214
875272747,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",391291026
875274720,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391293045
875275745,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391293970
875288303,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",391303435
875327166,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391330224
875335252,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391333210
875354063,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391340673
875364618,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391344048
875375566,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",391349121
877342976,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",362006977
878113509,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",373714797
878724364,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",385745725
879735644,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",359578142
879735698,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",379483548
879735735,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",379537854
879735796,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",379608441
879939907,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",393429815
879972134,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",393461374
879998774,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",393478557
880009167,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",393493058
880050582,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",393524503
880191047,True,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",393618481
880191047,True,,,,,,393618482
880208899,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",393632989
883964318,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",361191572
884334153,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T00:24:56.597740""}]",395877282
884470788,True,stripe,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",367766072
884470788,True,,,,,,367766073
884474854,True,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:15.404280""}]",383458951
884474854,True,,,,,,383458952
884474877,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:15.841710""}]",367642557
884474894,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:16.061850""}]",367649951
884474907,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:17.155376""}]",367799574
884474952,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:19.125602""}]",367955157
884474966,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:19.603018""}]",383461958
884475005,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:20.589862""}]",383521022
884475062,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:23.789070""}]",383595417
884475072,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:23.432610""}]",383599668
884475095,True,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:24.256437""}]",383629544
884475095,True,,,,,,383629549
884475126,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:25.385521""}]",383648583
884475131,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:25.615435""}]",383640023
884475145,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:25.678015""}]",383646012
884475158,False,stripe,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",217267088
884475207,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:28.273408""}]",383679493
884475223,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:10:28.340129""}]",383691002
884475235,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T20:38:15.180866""}]",396134857
884476223,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:11:09.006616""}]",283790235
884479616,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:13:44.223198""}]",383480437
884479677,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:13:47.785600""}]",379506710
884479952,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:14:03.152215""}]",358055421
884479986,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:14:09.748266""}]",358727546
884480309,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:14:19.925649""}]",241436629
884480319,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:14:20.633660""}]",363819439
884480330,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:14:21.641960""}]",369243483
884480446,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T02:14:27.457129""}]",363380514
884723452,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T06:43:51.643620""}]",395913766
884759110,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T08:08:28.337434""}]",395930153
884768564,False,stripe,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",376553530
884778001,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T09:03:19.611609""}]",395941193
884919260,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T14:40:33.499846""}]",396041906
884931623,False,shopify_payments,2023-09-26 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-15T15:09:40.319557""}]",396049456
